forks,stargazers_count,open_issues,size,owner_type,readme_size,num_contrib,commits,year
0,0,0,1080,0,216,1,3,2015
1,1,0,644,0,0,1,2,2015
0,0,0,23296,0,213,1,2,2015
0,0,0,184,0,210,1,2,2015
0,0,0,144,0,231,1,6,2015
0,0,0,144,0,363,2,3,2015
0,2,4,5216,1,1790,2,80,2015
0,0,0,4260,0,0,1,1,2015
0,0,0,22656,0,397,1,3,2015
1,0,0,18316,0,456,1,5,2015
0,1,0,8237,0,4774,1,285,2015
0,0,0,812,0,0,1,2,2015
0,0,0,4388,1,1346,1,6,2015
44,52,8,82098,1,213,4,1055,2015
22,64,281,209776,1,1198,13,1858,2015
44,152,41,1923420,1,3874,11,1468,2015
8,21,0,7890,1,231,5,71,2015
11,10,2,567,0,2709,12,101,2015
30,53,12,31,0,2703,2,2,2015
4,22,0,183,0,4605,1,13,2015
2,0,0,5965,0,162,2,9,2015
3,30,0,9117,1,11289,1,48,2015
11,13,1,3228,0,327,1,18,2015
13,0,0,2572,0,84,4,235,2015
3,6,0,352021,0,3520,7,105,2015
3,6,0,144,0,1656,2,16,2015
3,2,2,33016,0,6475,8,116,2015
3,4,9,565,1,873,2,207,2015
2,0,0,11128,0,592,1,5,2015
3,0,0,107,1,1615,3,20,2015
28,58,15,4381,0,17756,3,168,2015
2,0,0,172,0,0,1,1,2015
0,0,0,168,0,1659,1,1,2015
3,0,0,6499,1,64,1,13,2015
2,2,12,617,1,57822,4,177,2015
2,0,0,64530,0,88,2,26,2015
2,1,0,33,0,170,1,3,2015
0,1,0,1992,0,59,1,2,2015
0,0,0,140,0,1621,1,1,2015
5,7,2,847,1,15337,1,15,2015
3,1,0,5451,0,1243,1,287,2015
3,0,0,128,0,2818,1,8,2015
1,0,0,595,0,286,1,1,2015
2,4,0,62,1,3049,2,26,2015
0,3,0,126,0,397,1,81,2015
2,0,1,269,0,847,1,36,2015
0,0,0,104,0,0,0,0,2015
0,0,0,168,0,2502,1,2,2015
2,3,2,94937,1,2522,7,146,2015
3,2,0,20273,0,127,1,23,2015
0,6,0,4834,0,11754,1,569,2015
0,0,0,3732,1,162,1,2,2015
0,1,0,5672,1,162,2,9,2015
0,3,0,785,0,736,1,115,2015
0,3,2,321,0,1665,2,42,2015
1,3,0,818,0,456,1,101,2015
2,0,0,241,0,53,2,30,2015
5,0,0,191352,1,10,1,1,2015
0,0,0,245,0,900,2,32,2015
2,1,0,967,0,2812,1,8,2015
1,3,0,300,1,121,1,5,2015
0,0,0,132,0,0,1,5,2015
0,0,0,308,0,260,2,30,2015
2,1,1,453,0,70,1,97,2015
0,3,0,2368,0,0,2,9,2015
0,0,0,8572,0,0,1,1,2015
0,0,0,19,0,227,1,4,2015
0,0,0,25890,0,0,1,1,2015
0,0,0,1697,0,27,1,27,2015
0,0,0,4452,0,478,1,17,2015
0,0,0,2680,0,17,1,3,2015
0,3,0,89227,1,9,2,49,2015
1,7,0,319,0,512,3,109,2015
1,1,0,204,0,127,1,6,2015
0,0,0,188,0,478,1,3,2015
0,0,4,5583,0,59,3,44,2015
0,0,0,316,1,0,3,48,2015
0,0,0,260,0,478,1,16,2015
0,0,0,2264,0,1824,1,8,2015
0,0,0,604,0,658,1,10,2015
0,0,0,252,0,464,2,5,2015
0,0,0,740,0,0,1,2,2015
0,0,0,104,0,0,0,0,2015
0,0,0,108,0,1340,0,0,2015
1,0,0,26068,0,30,3,45,2015
0,2,3,1922,0,277,1,32,2015
0,4,13,2016,0,12,3,54,2015
0,0,0,497,0,2901,1,33,2015
0,0,0,156,0,666,1,14,2015
0,0,0,6700,0,32,1,8,2015
2,0,0,596,0,5181,1,85,2015
0,1,0,4192,0,0,1,3,2015
0,0,0,120,0,0,1,1,2015
0,0,0,2176,0,0,1,1,2015
0,0,0,3188,0,191,3,27,2015
0,0,0,9496,0,0,1,8,2015
0,0,0,6212,0,2270,1,7,2015
0,0,0,524,0,214,1,12,2015
0,0,0,548,0,43,0,0,2015
2,2,0,2332,0,1674,1,31,2015
0,0,0,8760,0,38,1,5,2015
1,0,0,13228,0,890,3,38,2015
0,0,0,10269,0,310,1,100,2015
0,0,0,9,0,118,2,13,2015
0,0,0,132,0,33,1,3,2015
0,0,0,218641,0,0,1,120,2015
0,0,0,1724,0,315,1,3,2015
1,0,0,98,0,0,1,2,2015
1,0,0,1632,0,0,1,7,2015
0,0,0,72,0,35,1,11,2015
0,0,0,280,0,0,1,7,2015
0,0,0,637,0,30,2,3,2015
0,0,0,997,0,0,0,0,2015
0,0,0,209,0,64,2,2,2015
0,0,0,17152,0,395,1,12,2015
0,2,0,320,0,1545,0,0,2015
1,2,2,5689,0,181,2,53,2015
0,0,0,64,0,104,1,6,2015
0,2,0,14076,0,0,1,1,2015
0,0,0,852,0,0,1,8,2015
0,0,0,540,0,75,1,1,2015
1,0,0,1456,0,56,1,2,2015
0,0,0,120,0,0,1,1,2015
0,0,0,1408,0,0,1,2,2015
0,0,0,2768,0,91,1,1,2015
1,1,2,273,0,857,2,17,2015
0,1,0,1032,0,193,1,45,2015
0,0,0,104,0,0,1,1,2015
0,1,0,3029,0,201,1,57,2015
0,0,0,61,1,0,1,25,2015
0,0,0,164,0,478,1,3,2015
0,0,0,270,0,129,1,4,2015
0,1,20,85330,1,98,3,129,2015
0,0,0,12016,0,171,1,30,2015
0,0,0,16824,0,0,1,1,2015
1,0,0,3423,0,246,5,118,2015
0,0,0,856,0,0,1,2,2015
0,0,0,3934,0,11,1,51,2015
0,0,0,236,0,2485,1,17,2015
0,0,0,136,0,406,1,5,2015
1,0,0,1732,0,4689,1,3,2015
1,0,0,5088,0,745,1,7,2015
0,0,0,352752,0,239,4,153,2015
0,3,0,180614,0,4917,1,25,2015
0,1,0,312,0,-1,0,0,2015
0,0,0,12596,0,0,1,1,2015
0,0,0,128,0,1368,1,5,2015
0,0,0,360,0,0,1,6,2015
0,0,0,180,0,0,1,1,2015
0,0,0,1758,0,0,0,0,2015
0,0,0,120,1,65,1,107,2015
0,1,0,172,0,308,1,10,2015
0,0,0,172,0,0,1,6,2015
0,0,0,532,0,0,1,16,2015
0,0,0,6000,1,346,4,116,2015
0,0,0,156,0,494,1,23,2015
0,0,0,120,0,141,1,8,2015
0,0,0,140,0,1329,1,15,2015
0,0,0,7248,0,50,1,2,2015
0,0,0,220,0,0,1,2,2015
0,3,7,3,0,0,0,0,2015
0,0,0,95,0,181,1,70,2015
0,1,0,11,1,11,3,11,2015
0,0,0,46,0,1535,1,32,2015
0,0,0,120,0,0,1,6,2015
0,0,0,556,0,766,1,11,2015
0,0,0,11382,0,68,2,78,2015
0,0,0,2624,0,0,0,0,2015
1,0,0,19000,0,60,1,2,2015
0,0,0,272,0,3284,1,12,2015
0,0,0,47,1,65,2,9,2015
0,0,0,1450,0,0,2,44,2015
0,1,0,23288,0,3699,1,35,2015
0,0,0,220,0,61,1,63,2015
1,0,0,84,0,607,1,6,2015
0,0,0,14464,0,30,1,1,2015
0,0,0,132,0,0,1,2,2015
0,0,0,4520,0,93,1,1,2015
0,0,0,132,0,112,1,3,2015
1,0,0,11795,0,18,4,26,2015
0,0,0,10304,0,0,1,43,2015
0,0,0,260,0,16747,1,9,2015
0,0,0,3737,0,2525,1,23,2015
0,0,1,45088,0,0,3,342,2015
0,0,0,884,0,0,1,2,2015
0,1,0,6460,0,1035,1,38,2015
1,2,2,35,1,1076,1,25,2015
1,2,0,359,0,496,2,391,2015
0,2,0,236,0,133,1,4,2015
0,0,0,712,0,90,1,41,2015
0,1,0,3740,0,1065,1,13,2015
0,0,0,172,0,80,1,3,2015
1,1,0,276,0,157,2,3,2015
0,1,0,2312,1,934,6,56,2015
0,0,0,125229,0,204,4,61,2015
0,0,0,156,0,316,1,17,2015
0,1,0,100,0,0,1,1,2015
0,0,0,564,1,5430,3,38,2015
0,0,0,368,0,64,1,10,2015
0,0,0,394290,0,0,2,11,2015
0,0,0,11064,1,1928,275,4621,2015
0,0,0,317234,0,72,4,64,2015
0,0,0,620,1,5430,3,66,2015
1,0,0,186,0,146,1,20,2015
0,0,0,168,0,125,1,7,2015
0,0,0,896,0,0,1,1,2015
0,0,0,116,0,0,1,1,2015
0,0,0,1316,0,274,3,36,2015
0,0,0,3460,0,0,3,33,2015
0,0,0,384,0,0,1,1,2015
1,0,0,1417,1,5099,1,7,2015
1,0,0,13,0,721,1,5,2015
0,0,0,80,0,0,1,12,2015
0,0,0,156,0,0,1,1,2015
0,0,0,4140,0,102,1,1,2015
0,0,0,132,0,79,0,0,2015
0,0,0,521,0,301,1,12,2015
0,1,0,27548,0,121,1,26,2015
0,0,0,16132,0,0,0,0,2015
0,0,8,228,1,0,1,5,2015
0,0,0,369,0,7,1,3,2015
0,0,0,196,0,77,2,7,2015
0,0,0,200480,0,239,3,15,2015
0,0,0,26580,0,198,1,2,2015
0,1,0,54799,0,66,2,122,2015
0,0,0,26,0,133,1,9,2015
0,0,0,144,0,262,1,6,2015
0,1,6,1640,1,14284,1,52,2015
0,0,0,136,0,0,1,4,2015
0,0,0,1004,0,0,1,2,2015
0,0,0,1732,0,0,0,0,2015
0,1,0,3432,0,137,1,6,2015
0,0,0,140,0,1354,1,4,2015
1,0,0,14834,0,2130,1,2,2015
0,1,7,313,0,1391,0,0,2015
1,0,0,184,1,269,1,6,2015
0,1,0,180,0,453,1,10,2015
0,0,0,51,0,217,1,25,2015
1,0,0,52020,0,372,1,4,2015
0,0,0,9524,0,0,0,0,2015
0,0,0,172,0,603,1,14,2015
0,0,0,22440,0,103,1,4,2015
0,0,0,15052,0,94,1,2,2015
0,0,0,332,0,719,1,27,2015
1,0,1,407,0,738,1,10,2015
0,0,0,376,0,0,1,28,2015
0,1,1,1064,0,14158,1,87,2015
0,0,0,105596,0,0,2,37,2015
0,0,0,972,1,34,1,13,2015
0,1,0,284,0,894,1,4,2015
0,0,0,585,0,1430,1,45,2015
0,0,0,600,0,58,1,1,2015
0,0,0,516,1,5398,2,33,2015
0,0,0,13640,0,566,0,0,2015
1,0,0,47920,0,0,6,15,2015
0,0,0,31936,0,159,1,11,2015
0,0,0,10080,0,1928,1,29,2015
0,0,0,132,0,116,1,10,2015
0,0,0,136,0,1444,1,6,2015
0,0,0,1314,0,2244,3,71,2015
0,0,0,2248,0,1833,1,3,2015
0,0,0,220,0,3249,1,49,2015
0,0,0,3064,0,2343,1,7,2015
0,1,0,823,1,473,7,296,2015
0,0,0,120,0,35,0,0,2015
0,0,0,227212,0,0,1,3,2015
0,1,0,195,0,385,1,21,2015
0,0,0,22972,0,116,2,84,2015
0,2,0,13856,0,497,1,1,2015
0,0,0,1404,0,98,1,6,2015
0,0,0,908,1,784,1,3,2015
0,0,0,2044,0,48,1,7,2015
0,0,0,2728,0,0,3,18,2015
0,0,0,136,0,285,1,2,2015
0,0,0,143,0,143,2,38,2015
0,0,0,140,0,0,1,2,2015
1,0,0,900,0,460,3,56,2015
0,1,0,961,0,98,2,17,2015
0,1,0,131,0,314,2,180,2015
1,0,0,2248,0,7229,0,0,2015
0,0,0,152,0,0,1,7,2015
1,0,0,112,0,972,1,1,2015
1,0,0,237,1,111,1,50,2015
0,0,0,6260,0,0,3,27,2015
1,1,0,3927,1,1472,1,46,2015
0,0,0,116,0,971,1,26,2015
0,0,0,51,0,0,0,0,2015
0,1,0,634,0,137,1,11,2015
0,0,0,272,0,0,1,2,2015
0,0,0,1696,0,25,1,8,2015
0,0,0,35486,0,78,2,86,2015
0,1,0,1460,1,1368,1,10,2015
0,0,0,2509,1,768,52,203,2015
0,0,0,5712,0,0,1,5,2015
0,0,0,108,0,0,1,1,2015
1,0,0,504,0,0,1,1,2015
0,0,1,19098,0,625,1,88,2015
0,2,0,555,0,630,2,62,2015
0,0,0,13284,0,142,1,3,2015
1,0,0,132,0,478,1,1,2015
0,0,0,204,0,114,1,2,2015
0,1,0,512,0,13,2,29,2015
0,0,0,876,0,0,1,2,2015
0,0,0,180,0,126,1,4,2015
0,0,0,632,0,141,2,14,2015
0,0,0,22,0,408,1,48,2015
0,1,0,144,0,1803,1,3,2015
1,1,0,8160,0,158,1,13,2015
0,0,0,2008,0,0,1,84,2015
0,1,0,1796,0,0,1,2,2015
0,0,0,18384,1,345,1,4,2015
0,1,1,985,0,541,3,45,2015
0,1,0,2139,0,340,1,18,2015
0,1,0,36382,0,0,2,28,2015
0,1,0,130236,0,192,2,125,2015
0,0,0,128,1,0,1,7,2015
0,0,0,1688,0,0,1,3,2015
0,1,0,1728,0,1928,1,20,2015
0,0,0,796,0,0,1,1,2015
1,0,0,284,0,287,1,13,2015
0,1,0,53639,0,3204,1,1,2015
0,2,1,5290,0,2528,1,15,2015
0,0,1,18,0,2154,1,23,2015
0,0,0,724,0,0,0,0,2015
0,0,0,6124,0,0,1,3,2015
0,0,0,140,0,339,1,8,2015
3,3,0,884,0,0,1,2,2015
0,0,0,7114,1,126,3,33,2015
1,0,0,2192,0,0,0,0,2015
21,57,0,13,1,1106,5,19,2015
5,0,0,257,0,355,3,105,2015
32,54,8,88938,1,5266,2,127,2015
42,2,12,32983,1,744,12,982,2015
7,15,1,547,1,4859,1,55,2015
22,35,1,15,0,0,2,9,2015
9,2,28,94016,1,11922,8,2219,2015
3,5,17,404,0,3195,2,8,2015
5,3,18,88560,1,154,11,253,2015
3,4,0,7653,0,2236,1,13,2015
10,13,34,1954,1,720,12,404,2015
0,4,1,4584,0,0,1,2,2015
4,5,0,1642,0,200,4,76,2015
4,6,2,9025,1,1682,11,803,2015
6,3,41,151049,1,1420,6,34,2015
10,0,0,615,1,1321,6,54,2015
8,17,2,33028,0,4889,2,38,2015
4,4,0,45964,0,5302,1,104,2015
5,0,0,147116,0,4119,5,214,2015
2,0,0,1000,0,0,1,1,2015
2,0,0,11,0,0,0,0,2015
14,1,6,145974,1,1243,4,63,2015
0,0,0,74,0,0,1,1,2015
0,0,0,4958,0,0,1,5,2015
0,0,0,1086,0,0,1,2,2015
0,3,0,3140,0,3050,1,44,2015
2,4,99,25574,1,966,5,3206,2015
0,0,0,10,0,0,1,1,2015
7,1,14,7643,1,4789,7,959,2015
1,7,16,5169,1,16,1,4,2015
6,1,0,5168,0,227,4,24,2015
1,7,1,53961,0,1716,2,33,2015
0,2,0,22,0,2164,1,15,2015
0,0,0,97,0,145,1,97,2015
2,5,1,1189,1,3513,1,27,2015
4,0,1,12257,1,4544,4,253,2015
2,1,0,259,0,1019,3,25,2015
0,0,0,95,1,0,0,0,2015
0,1,6,896,0,1084,1,94,2015
0,0,0,1264,0,93,1,2,2015
0,0,0,1,0,0,1,2,2015
0,0,0,7496,1,7360,0,0,2015
2,0,1,73,0,0,2,25,2015
1,1,0,9487,0,569,2,31,2015
3,0,0,773,0,408,1,18,2015
3,1,0,8292,0,595,2,17,2015
0,0,0,2,0,73,1,1,2015
4,1,18,33501,1,12914,5,985,2015
3,0,7,526,1,0,3,93,2015
2,0,0,38,0,545,1,4,2015
2,0,0,653,0,6495,0,0,2015
1,3,0,172190,0,886,1,1,2015
0,6,0,251234,0,800,1,117,2015
0,0,0,39,0,96,1,19,2015
0,0,0,84,0,1458,1,40,2015
1,0,0,3721,0,1490,1,23,2015
1,0,0,450,0,0,1,2,2015
3,2,1,352,0,0,0,0,2015
0,0,0,124,0,128,1,1,2015
2,0,2,21833,0,0,2,18,2015
0,0,0,342,0,0,1,4,2015
3,0,0,4396,0,0,1,9,2015
0,0,0,4751,0,146,3,25,2015
0,0,3,70,0,163,1,5,2015
1,0,0,1201,0,1805,1,57,2015
0,0,0,76678,0,50,1,11,2015
0,0,0,2040,0,0,1,4,2015
1,0,0,146,0,1398,1,13,2015
0,0,0,10739,0,6,0,0,2015
0,4,0,88649,0,656,2,8,2015
0,0,0,4805,0,0,1,26,2015
0,0,0,94628,0,0,1,5,2015
0,0,0,343,0,30,1,2,2015
0,0,0,5215,1,0,4,483,2015
1,2,1,1633,1,2678,3,270,2015
0,0,0,4551,0,554,1,119,2015
0,0,0,140,0,478,1,1,2015
1,0,0,27,1,1697,10,31,2015
0,0,0,92,0,9208,0,0,2015
0,0,0,1683,0,0,1,2,2015
1,4,0,452,0,0,1,2,2015
1,6,0,7,1,1148,1,8,2015
0,0,0,93,0,0,1,18,2015
0,0,0,487,1,0,2,14,2015
0,1,0,2802,1,76,8,184,2015
0,1,0,2061,0,2301,1,39,2015
0,0,0,13915,0,976,1,131,2015
0,0,0,12,0,0,1,5,2015
0,0,0,326,1,45,3,10,2015
0,0,0,489,0,1378,1,10,2015
0,0,0,95,0,0,1,1,2015
0,0,0,15880,0,48,1,3,2015
0,1,0,87283,0,2930,3,30,2015
1,8,75,54951,1,3273,10,4430,2015
1,0,15,623,1,261,4,166,2015
0,0,0,147,0,0,1,2,2015
0,0,0,128,0,0,1,2,2015
0,0,0,71534,0,312,1,11,2015
0,0,0,9976,0,383,0,0,2015
0,0,0,15,0,0,1,5,2015
0,0,0,113,1,37,2,6,2015
0,0,0,4791,0,95,1,5,2015
0,0,0,9280,0,10,1,14,2015
0,0,0,232,0,248,2,24,2015
0,1,0,128,0,439,1,6,2015
0,0,0,168,0,79,1,2,2015
1,2,0,415,1,633,1,49,2015
0,0,0,28578,0,710,1,24,2015
0,0,0,21084,0,0,0,0,2015
0,0,0,1010,0,0,3,7,2015
0,0,0,4,0,0,0,0,2015
0,0,0,24921,0,0,1,3,2015
0,0,0,6924,0,39,2,2,2015
0,0,0,635,0,32,1,1,2015
0,0,0,217,0,0,1,9,2015
0,0,0,5172,0,10,1,2,2015
7,14,0,30819,1,1082,3,2735,2015
0,0,1,1256,0,0,2,82,2015
1,0,0,573,0,0,2,29,2015
0,0,1,1548,0,1364,1,7,2015
0,0,0,13865,0,0,1,2,2015
1,0,0,185,0,0,2,28,2015
0,0,0,99,0,0,1,9,2015
0,0,0,100,0,122,1,5,2015
0,0,0,2839,0,8,1,2,2015
0,0,0,25,0,0,1,2,2015
0,1,0,159,0,7698,1,8,2015
0,0,1,10,0,39,1,2,2015
0,0,0,1891,0,984,1,6,2015
0,0,3,35,1,491,1,28,2015
1,2,0,500,0,974,1,24,2015
0,2,0,136,0,6263,0,0,2015
0,0,0,89,0,0,2,27,2015
0,0,0,116,0,0,1,2,2015
0,1,0,1247,0,461,1,6,2015
0,0,0,142,0,168,2,126,2015
0,0,0,152,0,253,1,6,2015
0,0,1,760,0,263,1,11,2015
1,0,0,675,0,34,0,0,2015
0,0,0,368,0,0,1,3,2015
0,0,0,4681,0,156,1,3,2015
1,0,0,40,0,478,1,3,2015
0,0,0,32,0,478,1,6,2015
0,0,0,2134,1,49,1,17,2015
0,0,0,629,0,106,1,2,2015
0,0,0,44,0,0,1,3,2015
0,0,0,11,0,53,1,3,2015
0,0,0,33447,0,1877,1,1,2015
0,0,0,272,0,197,1,16,2015
0,0,0,1009,0,0,2,17,2015
0,3,0,1806,1,9034,4,36,2015
0,0,0,42536,1,17,13,1261,2015
0,0,0,3900,0,1636,1,5,2015
0,0,6,428,0,0,1,13,2015
0,0,0,24021,1,234,1,37,2015
0,0,0,2016,0,0,1,3,2015
1,0,0,1215,1,6612,4,80,2015
1,0,0,7678,0,194,1,103,2015
0,0,0,25695,0,65,1,24,2015
0,0,0,2485,0,422,2,8,2015
0,2,0,27540,1,2017,1,19,2015
0,5,0,1220,0,80,5,45,2015
0,0,0,5789,0,2901,1,10,2015
0,0,0,454,0,542,1,6,2015
0,0,0,112,0,0,1,2,2015
0,0,0,9,0,67,1,3,2015
0,0,0,14486,0,4145,1,17,2015
0,0,0,62,0,63,0,0,2015
0,0,0,1509,0,297,3,37,2015
0,0,0,4187,0,52,1,2,2015
1,0,0,69609,0,208,2,127,2015
0,0,0,15960,0,0,1,3,2015
0,0,27,5287,0,13492,0,0,2015
0,0,0,19023,0,8,3,55,2015
1,0,0,221,0,175,2,10,2015
0,0,0,4938,0,0,1,22,2015
0,0,0,29,0,73,1,5,2015
0,0,0,16,0,0,1,7,2015
0,0,0,499,0,186,1,4,2015
0,0,7,53,1,792,1,51,2015
0,1,0,11101,0,999,1,3,2015
0,0,0,586,0,74,2,15,2015
0,0,0,815,0,1035,1,43,2015
0,0,0,965,0,334,1,72,2015
1,0,0,2871,1,499,3,8,2015
0,0,0,822,0,282,1,7,2015
0,1,0,58924,1,619,1,17,2015
0,0,0,266661,1,0,10,349,2015
0,0,0,2131,0,89,1,20,2015
0,0,0,262,0,0,1,14,2015
0,0,0,25950,0,0,1,18,2015
0,0,0,1016,0,65,1,4,2015
0,0,0,2832,0,0,1,1,2015
0,0,0,4658,0,0,1,1,2015
0,0,0,85,0,14,1,1,2015
0,0,0,577,0,63,1,1,2015
0,0,0,92,0,0,1,4,2015
1,0,0,2334,0,88,1,2,2015
0,0,0,337,0,3281,36,167,2015
0,0,0,140,0,194,2,29,2015
0,0,0,43,0,84,1,3,2015
0,1,0,267,1,15,3,6,2015
0,0,0,20,0,2058,0,0,2015
0,2,0,566,1,184,2,59,2015
0,0,0,29210,0,102,1,19,2015
1,0,1,5,0,118,1,5,2015
1,1,0,2,0,602,1,3,2015
0,0,0,215268,0,508,1,4,2015
0,0,0,3915,0,85,1,2,2015
0,1,0,2704,0,453,1,41,2015
1,0,0,2,0,103,1,5,2015
0,0,0,263,0,0,1,21,2015
0,1,0,5826,0,444,1,61,2015
0,0,0,1,0,0,0,0,2015
1,0,0,3953,0,1056,4,57,2015
0,0,0,12,0,1585,1,7,2015
0,0,0,954,0,0,1,2,2015
0,0,0,63,0,1576,1,4,2015
0,0,0,51159,0,340,2,29,2015
2,0,1,27120,0,652,1,64,2015
0,0,0,2756,0,61,1,4,2015
0,0,0,29599,0,73,1,6,2015
0,0,0,2388,0,62,1,1,2015
0,0,0,3,0,63,1,3,2015
0,0,0,23,0,0,0,0,2015
0,0,2,14735,1,418,3,97,2015
0,0,0,701,0,1390,1,1,2015
0,0,0,10979,0,71,1,105,2015
0,0,0,4,0,9,1,7,2015
0,0,0,2634,0,0,0,0,2015
1,0,0,11210,0,0,1,31,2015
0,0,0,9,0,0,1,2,2015
0,1,0,133,1,70,2,47,2015
0,0,0,2,0,84,1,4,2015
0,0,0,3047,0,816,1,3,2015
0,0,0,168,0,57,1,3,2015
1,0,0,37,0,230,1,12,2015
0,0,0,17770,0,41,1,9,2015
0,1,0,55,0,851,1,12,2015
0,0,0,18446,0,61,1,4,2015
0,0,0,13,0,204,1,4,2015
2,0,0,21841,0,2133,1,13,2015
1,0,0,13844,0,269,1,3,2015
0,0,0,1392,0,0,1,1,2015
0,0,0,32629,1,2400,1,109,2015
0,0,0,3,0,135,1,7,2015
0,1,0,252,0,17,2,3,2015
0,0,0,36788,1,82,1,3,2015
1,0,0,99,0,0,1,4,2015
0,0,0,17635,0,0,1,1,2015
1,0,14,8561,0,7482,3,210,2015
0,0,0,434,0,0,1,1,2015
0,1,0,29,0,847,1,3,2015
0,0,0,23128,0,226,1,1,2015
1,0,0,9028,0,1478,2,161,2015
0,1,0,29,1,6538,5,27,2015
0,0,0,322,0,389,2,33,2015
0,0,0,8,0,607,1,5,2015
0,0,0,55,0,3910,1,43,2015
0,1,0,1344,1,114,2,2,2015
0,0,0,16988,0,0,1,11,2015
0,0,0,1055,1,3463,1,4,2015
1,0,0,5,0,0,1,8,2015
0,1,0,57004,0,0,1,6,2015
0,1,0,62,1,2411,2,4,2015
0,0,0,3,0,80,1,2,2015
0,0,0,6512,0,106,1,8,2015
0,0,0,2091,0,0,1,1,2015
0,0,0,1147,0,0,1,46,2015
0,0,0,163,0,92,1,12,2015
0,0,0,2152,0,245,2,43,2015
1,1,0,841,0,115,1,13,2015
0,0,0,61,0,3215,1,38,2015
0,0,0,3028,0,0,1,2,2015
1,1,0,14,0,401,1,1,2015
0,0,0,2061,0,282,1,43,2015
1,1,0,570,0,1643,2,3,2015
0,0,0,85,0,22,1,37,2015
0,0,4,979,1,3547,5,80,2015
1,1,0,52,0,234,1,8,2015
0,0,0,656,0,617,1,5,2015
0,0,0,678,0,81,1,237,2015
0,0,0,6,0,903,1,2,2015
1,0,0,31314,0,1235,1,25,2015
0,0,0,134,0,0,1,93,2015
0,0,0,37484,0,11050,3,147,2015
0,1,0,11,0,559,1,3,2015
0,0,0,43738,0,448,4,115,2015
0,0,0,13,0,132,1,4,2015
0,0,0,3514,0,0,1,42,2015
1,1,0,664,0,563,1,9,2015
1,0,0,2075,1,1351,1,7,2015
0,0,0,714,0,0,0,0,2015
0,1,0,54697,0,0,1,8,2015
0,1,0,2112,0,1362,1,4,2015
0,1,0,6145,0,1735,1,4,2015
0,0,0,736,0,0,1,2,2015
0,0,0,248,1,1587,1,3,2015
0,0,0,65,1,184,2,4,2015
0,0,0,83,0,0,1,7,2015
1,1,1,11,0,0,0,0,2015
0,0,0,2,0,0,0,0,2015
0,1,3,14982,0,514,1,66,2015
0,0,0,89,0,0,1,1,2015
0,0,0,35176,0,8183,3,212,2015
0,0,0,26,1,0,0,0,2015
0,0,0,1055,0,0,1,4,2015
0,0,0,1834,0,0,2,11,2015
1,1,0,355,0,0,1,2,2015
0,0,0,87262,0,22,2,95,2015
0,0,1,345,0,0,1,7,2015
0,0,0,1259,0,0,1,4,2015
0,0,0,59,1,0,0,0,2015
0,0,0,125,0,0,2,53,2015
0,0,0,2462,0,0,1,1,2015
0,0,0,171,0,0,1,33,2015
0,0,0,316,0,652,1,3,2015
0,0,0,4752,0,1430,1,4,2015
0,1,0,49246,0,0,1,1,2015
0,0,13,199,1,338,1,1,2015
1,1,0,1141,0,0,0,0,2015
0,0,0,7994,0,282,1,1,2015
0,1,0,195,0,1696,1,12,2015
0,0,0,9704,0,490,1,5,2015
1,1,0,4597,0,690,1,6,2015
2,2,0,110337,0,266,1,20,2015
1,0,0,2424,0,0,1,2,2015
0,0,0,330,0,330,1,3,2015
0,0,1,18341,0,708,2,31,2015
1,1,0,33576,0,0,1,2,2015
0,0,0,148,0,913,1,6,2015
1,0,0,10572,0,0,1,1,2015
47,112,0,22,0,9425,1,14,2016
20,147,4,3929,1,4783,8,195,2016
25,29,0,4225,1,914,2,13,2016
13,45,143,1643,1,2019,8,401,2016
9,13,4,10,0,1643,1,14,2016
11,9,2,5561,0,1423,4,36,2016
6,3,0,84,0,210,1,2,2016
5,3,0,444,1,3246,1,105,2016
8,1,7,56485,1,1319,7,152,2016
23,82,1,142222,1,2419,1,19,2016
14,26,38,6793,1,4309,7,505,2016
1,6,11,2129,0,4280,3,93,2016
1,12,1,941,0,240,1,3,2016
6,29,21,4594,1,3950,2,280,2016
0,0,0,3785,0,788,0,0,2016
0,0,1,48,0,360,1,3,2016
1,0,0,17,0,0,1,9,2016
30,31,33,6445,1,2382,9,1449,2016
0,0,0,4251,0,0,1,24,2016
0,0,0,20380,0,1,2,102,2016
0,0,0,34,0,0,1,3,2016
1,0,0,578,0,218,2,18,2016
3,34,3,759,0,21856,1,56,2016
2,0,0,143813,0,0,1,1,2016
2,11,2,34699,0,771,1,2,2016
3,4,0,637,0,2927,1,8,2016
17,14,1,27,0,2548,1,29,2016
2,0,0,1792,0,488,9,258,2016
2,5,0,10092,1,1191,3,52,2016
0,0,0,4136,0,0,1,1,2016
2,1,0,8439,0,2451,2,54,2016
0,0,0,7,0,2460,1,1,2016
3,0,0,9,0,0,1,14,2016
2,0,0,705,0,0,1,31,2016
3,0,0,2233,1,890,2,4,2016
1,3,3,6737,0,560,1,46,2016
0,0,0,35,0,122,4,43,2016
1,0,0,249,0,478,1,49,2016
0,2,0,43922,1,3722,1,305,2016
4,2,3,16493,1,3129,2,62,2016
2,4,0,3099,0,0,1,2,2016
3,0,0,12558,0,3502,4,354,2016
2,1,3,1103,1,1162,2,55,2016
0,0,0,23,0,478,1,1,2016
0,0,0,3759,0,151,1,13,2016
0,0,0,94,0,466,1,15,2016
